Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Phil Hubbard,25,2TM,SF,83,40,22.2,3.9,8.0,.490,0.0,0.0,.000,3.9,8.0,.493,.490,2.3,3.4,.682,2.3,3.4,5.7,1.1,0.8,0.2,1.9,3.5,10.2,
Gerald Henderson,26,BOS,PG,82,31,22.5,4.3,8.6,.501,0.0,0.1,.167,4.3,8.5,.506,.502,1.5,2.1,.727,0.6,1.3,1.9,3.1,1.0,0.1,1.8,2.4,10.2,
Calvin Murphy,33,HOU,PG,64,0,18.8,4.3,10.1,.427,0.0,0.3,.063,4.3,9.9,.437,.428,1.6,1.7,.909,0.3,0.6,1.0,2.5,0.7,0.0,1.3,2.2,10.2,
Dave Corzine,25,SAS,C,82,21,26.7,4.1,7.9,.519,0.0,0.0,.250,4.1,7.9,.520,.519,1.9,2.6,.746,2.6,5.1,7.7,1.6,0.4,1.5,1.7,2.9,10.1,
Jim Spanarkel,24,DAL,SG,82,1,21.4,3.3,6.9,.479,0.1,0.3,.333,3.2,6.6,.485,.486,3.4,4.0,.853,1.2,1.4,2.6,2.5,1.0,0.1,1.4,1.7,10.1,
Don Collins,23,WSB,SG,79,18,20.4,4.2,8.3,.511,0.0,0.2,.083,4.2,8.1,.520,.512,1.5,2.1,.716,1.3,1.2,2.5,1.9,1.1,0.3,1.7,2.5,10.0,
Dwight Jones,29,CHI,PF,78,18,26.2,3.9,7.3,.530,0.0,0.0,1.000,3.9,7.3,.529,.531,2.2,3.1,.723,2.0,4.5,6.5,1.5,0.6,0.5,2.0,2.8,10.0,
Randy Smith,33,NYK,SG,82,40,24.8,4.2,9.1,.465,0.0,0.1,.273,4.2,9.0,.468,.467,1.5,1.8,.808,0.6,1.2,1.9,3.1,1.1,0.0,1.5,2.4,10.0,
Phil Ford,25,KCK,PG,72,65,27.1,4.0,9.0,.439,0.1,0.4,.219,3.9,8.6,.451,.445,1.9,2.3,.819,0.3,1.1,1.5,6.3,0.9,0.0,2.7,2.2,9.9,
Tom McMillen,29,ATL,C,73,23,24.5,4.0,7.8,.509,0.0,0.0,.333,4.0,7.8,.510,.510,1.9,2.3,.824,1.4,3.2,4.6,1.8,0.3,0.3,1.7,2.8,9.9,
Terry Tyler,25,DET,PF,82,0,24.3,4.1,7.8,.523,0.0,0.0,.250,4.1,7.8,.524,.523,1.7,2.3,.740,1.9,4.1,6.0,1.5,0.9,2.0,1.5,2.2,9.9,
Wally Walker,27,SEA,SF,70,70,28.1,4.3,9.0,.480,0.0,0.0,.000,4.3,9.0,.482,.480,1.3,1.9,.672,1.5,2.8,4.4,3.1,0.5,0.4,1.6,3.1,9.9,
Don Buse,31,IND,PG,82,78,30.8,3.8,8.4,.455,0.9,2.3,.386,2.9,6.0,.482,.509,1.2,1.5,.813,0.6,2.2,2.7,5.0,2.0,0.3,1.2,2.1,9.7,
Gene Banks,22,SAS,SF,80,4,21.3,3.9,8.2,.477,0.0,0.1,.000,3.9,8.1,.483,.477,1.8,2.7,.684,2.0,3.2,5.1,1.8,0.7,0.2,1.3,2.5,9.6,
Bob McAdoo,30,LAL,C,41,0,18.2,3.7,8.0,.458,0.0,0.1,.000,3.7,7.9,.465,.458,2.2,3.1,.714,1.1,2.8,3.9,0.8,0.5,0.9,1.2,2.7,9.6,
Al Wood,23,2TM,SG,48,5,19.4,3.7,7.9,.470,0.1,0.5,.125,3.7,7.4,.493,.474,1.9,2.5,.782,1.1,1.7,2.8,1.2,0.6,0.2,1.5,2.3,9.5,
Clemon Johnson,25,IND,C,79,42,25.1,3.9,8.1,.487,0.0,0.0,,3.9,8.1,.487,.487,1.6,2.4,.651,2.3,4.9,7.2,1.6,0.8,1.4,1.7,3.1,9.5,
Johnny Moore,23,SAS,PG,79,78,29.0,3.9,8.4,.463,0.0,0.3,.048,3.9,8.2,.477,.464,1.5,2.3,.670,0.8,2.7,3.5,9.6,2.1,0.2,2.2,3.2,9.4,
Steve Hawes,31,ATL,PF,49,42,26.9,3.6,7.6,.481,0.1,0.2,.400,3.6,7.3,.483,.486,2.0,2.6,.762,1.8,4.7,6.5,2.9,0.7,0.7,1.8,3.2,9.3,
Mike Newlin,33,NYK,SG,76,32,19.8,3.8,8.1,.465,0.1,0.3,.304,3.7,7.8,.471,.471,1.7,1.9,.857,0.5,0.7,1.2,2.2,0.4,0.0,1.4,2.6,9.3,
Jeff Wilkins,26,UTA,C,82,62,27.7,3.8,8.8,.437,0.0,0.0,.000,3.8,8.7,.439,.437,1.7,2.1,.778,1.5,6.0,7.5,1.1,0.4,0.9,1.6,3.0,9.3,
Len Elmore,29,NJN,C,81,70,25.9,3.7,8.0,.460,0.0,0.0,,3.7,8.0,.460,.460,1.7,2.1,.794,2.1,3.4,5.4,1.2,1.1,1.1,1.7,3.5,9.1,
Bill Laimbeer,24,2TM,C,80,34,22.9,3.3,6.7,.494,0.1,0.2,.308,3.3,6.5,.499,.498,2.3,2.9,.793,2.9,4.8,7.7,1.3,0.5,0.8,1.5,3.7,9.0,
Wayne Cooper,25,DAL,C,76,38,23.9,3.7,8.8,.420,0.0,0.1,.125,3.7,8.7,.424,.421,1.6,2.1,.744,2.6,4.6,7.2,1.5,0.5,1.4,1.2,3.8,9.0,
Scott May,27,MIL,SF,65,7,18.3,3.3,6.4,.508,0.0,0.1,.000,3.3,6.4,.513,.508,2.4,3.0,.824,1.3,2.0,3.4,2.0,0.8,0.1,1.4,2.3,9.0,
James Bailey,24,2TM,PF,77,0,19.1,3.4,6.6,.517,0.0,0.0,,3.4,6.6,.517,.517,1.8,2.9,.612,1.6,3.4,5.1,0.8,0.5,1.1,1.8,3.5,8.6,
John Lucas,28,WSB,PG,79,53,24.6,3.3,7.8,.426,0.0,0.3,.091,3.3,7.5,.438,.427,1.7,2.2,.784,0.5,1.6,2.1,7.0,1.2,0.1,2.0,1.3,8.4,
Glen Gondrezick,26,DEN,SF,80,0,21.2,3.1,6.2,.505,0.0,0.0,.000,3.1,6.2,.508,.505,2.0,2.7,.737,1.8,3.5,5.3,1.9,1.2,0.5,1.3,2.9,8.3,
Elston Turner,22,DAL,SF,80,62,25.0,3.5,8.0,.441,0.0,0.1,.000,3.5,7.9,.444,.441,1.2,1.7,.703,1.8,2.0,3.8,2.4,0.9,0.0,1.5,2.3,8.3,
Michael Wiley,24,SDC,PF,61,1,16.6,3.3,5.9,.565,0.0,0.1,.000,3.3,5.8,.573,.565,1.6,2.3,.695,1.1,1.9,3.0,0.9,0.7,0.3,1.2,2.1,8.3,
T.R. Dunn,26,DEN,SG,82,80,30.7,3.1,6.1,.512,0.0,0.0,.000,3.1,6.1,.513,.512,1.9,2.6,.712,2.6,4.2,6.8,2.3,1.6,0.4,1.5,2.6,8.2,
M.L. Carr,31,BOS,SF,56,27,23.1,3.3,7.3,.450,0.1,0.3,.294,3.2,7.0,.457,.456,1.5,2.1,.707,1.0,1.7,2.7,2.3,1.2,0.4,1.1,2.4,8.1,
James Donaldson,24,SEA,C,82,1,20.9,3.1,5.1,.609,0.0,0.0,,3.1,5.1,.609,.609,1.8,2.9,.629,1.7,4.3,6.0,0.6,0.3,1.7,1.4,2.3,8.1,
Caldwell Jones,31,PHI,C,81,47,30.2,2.9,5.7,.497,0.0,0.0,.000,2.9,5.7,.500,.497,2.2,2.7,.817,2.0,6.7,8.7,1.2,0.5,1.8,1.9,3.7,7.9,DEF1
Rich Kelley,28,PHO,C,81,39,23.4,2.9,6.2,.467,0.0,0.0,.000,2.9,6.2,.468,.467,2.1,2.8,.749,2.1,4.1,6.1,3.6,0.8,0.9,3.0,3.6,7.9,
Danny Schayes,22,UTA,C,82,20,19.8,3.1,6.4,.481,0.0,0.0,.000,3.1,6.4,.482,.481,1.7,2.3,.757,1.6,3.6,5.2,1.8,0.6,0.9,1.8,3.6,7.9,
Edgar Jones,25,DET,PF,48,19,16.7,3.0,5.4,.548,0.0,0.0,.500,2.9,5.4,.549,.550,1.9,2.7,.698,1.5,2.9,4.3,0.8,0.6,1.9,1.4,3.1,7.8,
Bill Willoughby,24,HOU,SF,69,42,21.4,3.5,6.7,.517,0.0,0.1,.429,3.4,6.6,.519,.520,0.8,1.1,.727,1.6,2.3,3.8,1.1,0.4,0.9,1.1,2.1,7.8,
Mike Bratz,26,SAS,PG,81,3,20.0,2.8,7.0,.407,0.6,1.7,.333,2.3,5.3,.431,.448,1.5,1.9,.783,0.5,1.6,2.0,5.4,0.8,0.1,1.7,2.3,7.7,
Mike Glenn,26,ATL,SG,49,0,17.0,3.2,5.9,.543,0.0,0.0,.500,3.2,5.9,.543,.545,1.2,1.4,.881,0.1,1.1,1.2,1.8,0.5,0.1,0.6,1.6,7.7,
Kenny Higgs,27,DEN,PG,76,49,22.3,2.7,6.2,.432,0.1,0.3,.190,2.6,5.9,.443,.436,2.1,2.6,.817,0.3,1.6,1.9,5.2,0.9,0.1,2.1,3.5,7.5,
Vinnie Johnson,25,2TM,SG,74,15,17.5,2.9,6.0,.489,0.0,0.2,.250,2.9,5.8,.495,.492,1.4,1.9,.754,1.1,1.0,2.1,2.3,0.8,0.3,1.3,1.4,7.4,
Mike Dunleavy,27,HOU,SG,70,15,18.8,2.9,6.4,.458,0.5,1.2,.384,2.5,5.2,.475,.494,1.1,1.5,.708,0.3,1.1,1.5,3.2,0.6,0.0,1.1,2.3,7.4,
Carl Nicks,23,UTA,SG,80,1,16.5,3.2,6.9,.454,0.0,0.1,.000,3.2,6.9,.458,.454,1.1,1.9,.567,0.8,1.2,2.0,1.1,0.8,0.1,1.3,2.3,7.4,
Orlando Woolridge,22,CHI,SF,75,12,15.8,2.7,5.3,.513,0.0,0.0,.000,2.7,5.2,.517,.513,1.9,2.7,.699,1.1,1.9,3.0,1.1,0.3,0.3,1.4,2.0,7.3,
Bob Gross,28,POR,SF,59,24,23.3,2.9,5.5,.537,0.1,0.1,.500,2.9,5.4,.538,.542,1.3,1.8,.750,1.7,2.7,4.4,2.1,1.3,0.7,1.5,2.7,7.2,
Larry Kenon,29,CHI,PF,60,30,17.3,3.2,6.9,.466,0.0,0.0,,3.2,6.9,.466,.466,0.8,1.5,.568,1.2,1.8,3.0,1.1,0.5,0.1,1.4,1.2,7.2,
Steve Mix,34,PHI,SF,75,0,16.5,2.7,5.3,.506,0.0,0.1,.250,2.7,5.3,.509,.508,1.8,2.3,.791,1.2,1.8,3.0,1.2,0.6,0.2,0.9,1.1,7.2,
Larry Smith,24,GSW,PF,74,55,29.9,3.0,5.6,.534,0.0,0.0,.000,3.0,5.6,.535,.534,1.2,2.1,.553,3.8,7.2,11.0,1.1,0.9,0.7,1.4,3.9,7.1,
Allan Bristow,30,DAL,SF,82,54,24.8,2.7,6.1,.437,0.0,0.2,.167,2.6,5.9,.447,.440,1.6,2.0,.817,1.5,2.7,4.1,5.5,0.8,0.1,2.0,2.7,7.0,
John Douglas,25,SDC,SG,64,9,16.1,2.8,6.1,.465,0.3,0.9,.305,2.5,5.2,.494,.488,1.0,1.6,.657,0.4,1.0,1.4,2.3,0.8,0.1,1.4,2.3,7.0,
Rudy Macklin,23,ATL,SF,79,32,19.2,2.7,6.1,.434,0.0,0.0,.000,2.7,6.1,.437,.434,1.7,2.2,.775,1.4,1.9,3.3,0.6,0.5,0.3,1.4,2.8,7.0,
Roger Phegley,25,2TM,SG,81,9,14.6,2.9,6.3,.460,0.1,0.4,.161,2.8,5.9,.479,.464,1.0,1.3,.780,0.8,1.1,1.9,1.4,0.4,0.1,0.8,1.9,6.9,
Kevin Loder,22,KCK,SF,71,13,16.0,2.9,6.3,.464,0.0,0.2,.000,2.9,6.2,.476,.464,1.1,1.5,.720,1.0,1.8,2.7,1.2,0.5,0.4,1.0,2.1,6.9,
Wes Matthews,22,ATL,PG,47,5,17.8,2.8,6.3,.440,0.0,0.2,.250,2.7,6.2,.445,.443,1.3,1.7,.759,0.4,0.8,1.2,3.0,1.1,0.0,1.3,2.7,6.9,
Joe Meriweather,28,KCK,C,18,10,21.1,2.6,5.1,.516,0.0,0.0,,2.6,5.1,.516,.516,1.7,2.2,.775,1.4,3.5,4.9,0.9,0.7,1.2,1.4,3.8,6.9,
Mike Harper,24,POR,PF,68,38,21.1,2.7,5.4,.497,0.0,0.0,.000,2.7,5.4,.499,.497,1.4,2.3,.627,1.9,3.1,5.0,0.8,0.8,1.2,1.4,3.4,6.8,
Cedrick Hordges,25,DEN,PF,77,1,17.8,2.6,5.4,.493,0.0,0.2,.231,2.6,5.2,.501,.496,1.5,2.6,.583,1.5,3.6,5.1,0.8,0.3,0.2,1.4,3.0,6.8,
Robert Smith,26,MIL,PG,17,1,18.6,3.1,6.5,.473,0.1,0.6,.200,2.9,5.9,.500,.482,0.6,0.7,.833,0.1,0.8,0.8,2.6,0.6,0.1,0.8,2.1,6.8,
Jim McElroy,28,ATL,PG,20,17,17.5,2.6,6.3,.416,0.1,0.3,.200,2.6,6.0,.425,.420,1.5,1.8,.806,0.3,0.6,0.9,2.0,0.4,0.2,1.1,2.2,6.7,
Tom LaGarde,26,DAL,C,47,28,19.3,2.4,5.7,.420,0.0,0.0,.000,2.4,5.7,.423,.420,1.8,3.5,.518,1.3,3.1,4.5,1.0,0.4,0.4,1.7,2.9,6.6,
Larry Nance,22,PHO,PF,80,0,14.8,2.8,5.5,.521,0.0,0.0,.000,2.8,5.4,.522,.521,0.9,1.5,.641,1.2,2.0,3.2,1.0,0.5,0.9,1.3,2.1,6.6,
Ben Poquette,26,UTA,PF,82,56,20.7,2.7,5.2,.514,0.0,0.1,.300,2.6,5.1,.519,.518,1.2,1.5,.808,1.4,3.6,5.0,1.1,0.6,0.8,0.8,2.9,6.6,
Pat Cummings,25,MIL,PF,78,7,14.5,2.8,5.5,.509,0.0,0.0,.000,2.8,5.5,.512,.509,0.9,1.2,.736,0.8,2.4,3.1,1.3,0.3,0.1,1.4,2.9,6.5,
Darnell Valentine,22,POR,PG,82,14,16.9,2.3,5.5,.413,0.0,0.1,.000,2.3,5.4,.421,.413,1.9,2.4,.760,0.6,1.2,1.8,3.3,1.1,0.0,1.5,2.3,6.4,
Jim Brogan,23,SDC,SG,63,19,16.3,2.6,5.8,.453,0.1,0.5,.281,2.5,5.3,.470,.466,1.0,1.3,.726,1.0,0.9,1.9,2.5,0.8,0.2,1.3,2.0,6.3,
Tom Henderson,30,HOU,SG,75,23,22.9,2.4,5.4,.454,0.0,0.0,.000,2.4,5.3,.456,.454,1.4,2.0,.700,0.4,1.4,1.8,4.1,0.7,0.1,1.4,1.6,6.3,
Lorenzo Romar,23,GSW,PG,79,11,15.9,2.6,5.1,.504,0.0,0.2,.200,2.5,4.9,.515,.507,1.0,1.2,.823,0.2,1.1,1.2,2.9,0.8,0.2,1.1,1.3,6.2,
Marvin Webster,29,NYK,C,82,32,23.0,2.4,4.9,.491,0.0,0.0,,2.4,4.9,.491,.491,1.3,2.1,.635,2.2,3.7,6.0,1.2,0.3,1.1,1.1,2.6,6.2,
Tree Rollins,26,ATL,C,79,39,25.5,2.6,4.4,.584,0.0,0.0,,2.6,4.4,.584,.584,1.0,1.6,.612,2.1,5.6,7.7,0.7,0.4,2.8,1.0,3.6,6.1,
Richard Washington,26,CLE,PF,18,2,17.4,2.8,6.4,.435,0.0,0.1,.000,2.8,6.3,.442,.435,0.5,0.8,.600,1.8,2.4,4.2,0.8,0.4,0.1,1.9,2.8,6.1,
Sam Williams,22,GSW,PF,59,22,18.2,2.6,4.7,.556,0.0,0.0,,2.6,4.7,.556,.556,0.8,1.5,.551,1.5,3.7,5.2,0.6,0.8,1.3,1.1,2.6,6.1,
Alvin Scott,26,PHO,SF,81,38,21.5,2.3,4.7,.497,0.0,0.0,.000,2.3,4.7,.500,.497,1.3,1.8,.730,1.2,2.4,3.6,1.8,0.7,0.9,1.2,2.1,6.0,
Butch Carter,23,IND,SG,75,0,13.8,2.5,5.4,.468,0.1,0.3,.320,2.4,5.0,.477,.478,0.8,0.9,.829,0.4,0.7,1.1,0.8,0.5,0.1,0.7,1.5,5.9,
Foots Walker,30,NJN,PG,77,54,24.2,2.0,4.9,.413,0.0,0.1,.333,2.0,4.8,.415,.417,1.8,2.5,.727,0.4,1.5,1.9,5.2,1.6,0.1,1.4,2.3,5.9,
Bill Hanzlik,24,SEA,SF,81,76,24.4,2.1,4.4,.468,0.0,0.0,.000,2.1,4.4,.473,.468,1.7,2.2,.784,1.2,2.1,3.3,2.3,1.0,0.4,1.3,3.1,5.8,
Bill Robinzine,29,UTA,PF,56,9,11.6,2.3,5.3,.446,0.0,0.0,,2.3,5.3,.446,.446,1.1,1.3,.813,1.0,1.6,2.6,0.9,0.7,0.1,1.5,2.8,5.8,
Rickey Brown,23,GSW,C,82,11,15.4,2.3,5.1,.459,0.0,0.0,,2.3,5.1,.459,.459,1.0,1.5,.705,1.7,2.8,4.4,0.2,0.4,0.4,1.0,3.0,5.7,
Chris Ford,33,BOS,SG,76,53,20.9,2.5,5.9,.418,0.3,0.8,.317,2.2,5.1,.434,.440,0.5,0.7,.696,0.7,0.7,1.4,1.9,0.6,0.1,0.7,1.9,5.7,
Joe Hassett,26,GSW,SG,68,2,11.6,2.1,5.6,.377,1.0,3.1,.332,1.1,2.5,.435,.470,0.5,0.5,.838,0.2,0.6,0.8,1.5,0.4,0.0,0.5,1.4,5.7,
Rick Robey,26,BOS,C,80,4,14.8,2.3,4.7,.493,0.0,0.0,.000,2.3,4.7,.496,.493,1.1,2.0,.535,1.4,2.3,3.7,0.9,0.3,0.2,1.2,2.3,5.7,
Greg Kelser,24,2TM,SF,60,10,12.4,1.9,4.5,.428,0.0,0.1,.000,1.9,4.5,.433,.428,1.8,2.7,.656,1.3,1.9,3.2,1.0,0.3,0.4,1.4,2.2,5.6,
Mike Gale,31,GSW,PG,75,70,23.9,2.5,5.0,.496,0.0,0.1,.000,2.5,4.9,.503,.496,0.7,0.9,.785,0.5,2.0,2.5,3.5,1.6,0.4,1.7,2.3,5.6,
Toby Knight,26,NYK,SF,40,0,13.8,2.6,4.6,.557,0.0,0.0,,2.6,4.6,.557,.557,0.4,0.6,.680,0.8,1.2,2.1,0.6,0.4,0.3,0.5,1.9,5.5,
James Wilkes,23,CHI,SF,57,22,15.1,2.2,4.7,.481,0.0,0.0,.000,2.2,4.6,.483,.481,1.0,1.4,.725,1.1,1.7,2.8,1.1,0.5,0.3,1.1,2.0,5.5,
Brad Branson,23,CLE,PF,10,3,17.6,2.1,5.2,.404,0.0,0.0,,2.1,5.2,.404,.404,1.1,1.2,.917,1.4,1.9,3.3,0.6,0.5,0.4,1.3,1.7,5.3,
Earl Cureton,24,PHI,PF,66,8,14.5,2.3,4.6,.487,0.0,0.0,.000,2.3,4.6,.490,.487,0.8,1.4,.543,1.4,2.7,4.1,0.5,0.5,0.4,0.7,2.2,5.3,
Kurt Nimphius,23,DAL,C,63,27,17.2,2.2,4.7,.461,0.0,0.0,,2.2,4.7,.461,.461,1.0,1.7,.583,1.5,3.2,4.7,1.0,0.3,1.3,0.9,3.0,5.3,
Mike Gminski,22,NJN,C,64,6,11.6,1.9,4.2,.441,0.0,0.0,,1.9,4.2,.441,.441,1.5,1.8,.822,1.1,1.8,2.9,0.6,0.3,0.8,0.9,1.1,5.2,
Dudley Bradley,24,PHO,SG,64,3,14.6,2.0,4.4,.445,0.0,0.1,.250,1.9,4.3,.448,.447,1.2,1.6,.740,0.5,0.9,1.4,1.3,1.2,0.2,1.1,1.8,5.1,
Jeff Cook,25,PHO,PF,76,22,17.1,2.0,4.7,.422,0.0,0.0,.000,2.0,4.7,.424,.422,1.2,1.8,.664,1.5,2.5,4.0,1.3,0.5,0.3,1.1,2.3,5.1,
James Hardy,25,UTA,SF,82,17,22.1,2.2,4.5,.485,0.0,0.0,.000,2.2,4.5,.486,.485,0.8,1.1,.688,1.9,3.9,5.7,1.3,0.7,0.8,1.0,2.3,5.1,
George Johnson,25,IND,PF,59,4,12.2,2.0,4.9,.412,0.0,0.0,.000,2.0,4.9,.415,.412,1.0,1.4,.750,1.2,2.5,3.7,0.7,0.6,0.4,1.2,2.5,5.1,
Kenny Dennard,23,KCK,PF,30,3,20.2,2.1,4.0,.512,0.0,0.0,,2.1,4.0,.512,.512,0.9,1.3,.650,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5.0,
Kermit Washington,30,POR,PF,20,4,20.9,1.9,3.9,.487,0.0,0.0,,1.9,3.9,.487,.487,1.2,2.1,.585,2.0,3.9,5.9,1.5,0.5,0.8,1.0,2.8,5.0,
Mike McGee,22,LAL,SF,39,0,9.0,2.1,4.4,.465,0.0,0.1,.000,2.1,4.3,.476,.465,0.8,1.4,.585,0.9,0.4,1.3,0.4,0.5,0.1,0.9,1.5,4.9,
Pete Verhoeven,22,POR,PF,71,22,17.0,2.1,4.2,.503,0.0,0.0,,2.1,4.2,.503,.503,0.7,1.0,.708,1.5,2.1,3.6,0.7,0.6,0.3,0.8,3.0,4.9,
Danny Vranes,23,SEA,SF,77,1,14.0,1.9,3.4,.546,0.0,0.0,.000,1.9,3.4,.548,.546,1.2,1.9,.601,0.9,1.6,2.6,0.7,0.4,0.3,0.9,1.9,4.9,
John Roche,32,DEN,SG,39,2,12.8,1.7,3.8,.453,0.6,1.3,.442,1.2,2.5,.459,.530,0.7,1.0,.737,0.1,0.5,0.6,2.3,0.4,0.1,0.7,1.0,4.8,
Bob Dandridge,34,MIL,SF,11,0,15.8,1.9,5.0,.382,0.0,0.0,,1.9,5.0,.382,.382,0.9,1.5,.588,0.4,1.2,1.5,1.2,0.5,0.2,1.0,2.3,4.7,
George McGinnis,31,IND,PF,76,4,17.6,1.9,5.0,.373,0.0,0.0,.000,1.9,4.9,.376,.373,0.9,2.1,.453,1.2,4.0,5.2,2.7,1.3,0.4,1.7,2.6,4.7,
Ray Blume,23,CHI,SG,49,2,11.1,2.1,4.5,.459,0.1,0.4,.222,2.0,4.2,.480,.468,0.4,0.6,.643,0.3,0.6,0.8,1.4,0.5,0.0,1.1,1.2,4.6,
Jeff Lamp,22,POR,SF,54,0,11.4,1.9,3.6,.510,0.0,0.0,.000,1.9,3.6,.513,.510,0.9,1.1,.820,0.4,0.7,1.2,0.5,0.3,0.0,0.8,1.5,4.6,
Kurt Rambis,23,LAL,PF,64,43,17.7,1.8,3.6,.518,0.0,0.0,.000,1.8,3.5,.520,.518,0.9,1.8,.504,1.8,3.6,5.4,0.9,0.9,1.2,1.2,2.6,4.6,
Clint Richardson,25,PHI,SG,77,0,13.5,1.8,4.0,.452,0.0,0.0,1.000,1.8,4.0,.448,.455,0.9,1.1,.784,0.7,0.8,1.5,1.4,0.5,0.1,1.0,1.4,4.6,
Calvin Garrett,25,HOU,SF,51,22,16.8,2.1,4.7,.434,0.1,0.2,.300,2.0,4.5,.440,.440,0.3,0.5,.654,0.5,1.3,1.8,1.5,0.6,0.1,0.7,1.8,4.5,
Major Jones,28,HOU,PF,60,6,12.4,1.9,3.6,.531,0.0,0.1,.000,1.9,3.5,.538,.531,0.7,1.3,.545,1.3,2.0,3.4,0.4,0.3,0.5,0.8,1.7,4.5,
Alton Lister,23,MIL,C,80,23,14.8,1.9,3.6,.519,0.0,0.0,,1.9,3.6,.519,.519,0.8,1.5,.520,1.4,3.5,4.8,1.1,0.2,1.5,1.6,3.0,4.5,
Mark Landsberger,26,LAL,PF,75,1,15.1,1.9,4.4,.438,0.0,0.0,.000,1.9,4.4,.440,.438,0.4,0.9,.508,2.2,3.2,5.3,0.4,0.1,0.1,0.7,1.8,4.3,
Kevin Stacom,30,MIL,SG,7,0,12.9,2.0,4.9,.412,0.1,0.3,.500,1.9,4.6,.406,.426,0.1,0.3,.500,0.3,0.7,1.0,1.0,0.1,0.0,1.3,0.9,4.3,
John Johnson,34,SEA,SF,14,1,13.4,1.6,3.2,.489,0.0,0.0,,1.6,3.2,.489,.489,1.1,1.4,.750,0.2,1.1,1.3,2.1,0.3,0.2,1.2,1.4,4.2,
Sam Pellom,30,ATL,PF,69,4,15.0,1.7,3.6,.454,0.0,0.0,.000,1.7,3.6,.456,.454,0.9,1.1,.772,1.3,2.0,3.3,0.4,0.4,0.7,0.8,2.4,4.2,
Jerry Sichting,25,IND,PG,51,0,15.7,1.8,3.8,.469,0.0,0.2,.111,1.8,3.6,.486,.472,0.6,0.7,.763,0.3,0.8,1.1,2.3,0.6,0.0,0.8,1.2,4.2,
Brad Holland,25,2TM,SG,14,3,13.9,1.9,5.6,.346,0.0,0.2,.000,1.9,5.4,.360,.346,0.2,0.4,.500,0.4,0.5,0.9,1.3,0.8,0.1,0.6,0.9,4.1,
Danny Ainge,22,BOS,SG,53,1,10.6,1.5,4.2,.357,0.1,0.3,.294,1.4,3.8,.363,.369,1.1,1.2,.862,0.5,0.6,1.1,1.6,0.7,0.1,1.0,1.6,4.1,
Steve Hayes,26,2TM,C,35,0,13.9,1.5,3.2,.486,0.0,0.0,,1.5,3.2,.486,.486,0.9,1.5,.604,1.1,2.2,3.3,0.8,0.1,0.6,0.5,2.0,4.0,
Tracy Jackson,22,2TM,SG,49,0,9.8,1.6,3.5,.459,0.0,0.0,,1.6,3.5,.459,.459,0.8,1.0,.776,0.7,0.6,1.3,0.6,0.3,0.1,0.5,1.0,4.0,
Reggie Carter,24,NYK,SG,75,1,12.3,1.6,3.7,.425,0.0,0.0,,1.6,3.7,.425,.425,0.9,1.1,.800,0.5,0.8,1.3,1.7,0.5,0.1,1.0,1.7,4.0,
Scott Lloyd,29,DAL,PF,74,17,14.1,1.5,3.9,.379,0.0,0.1,.500,1.4,3.8,.377,.382,0.9,1.2,.758,0.8,1.4,2.2,0.9,0.2,0.1,0.8,2.4,3.9,
Sonny Parker,26,GSW,SF,71,0,12.7,1.6,3.5,.473,0.0,0.0,,1.6,3.5,.473,.473,0.7,1.0,.667,1.0,1.5,2.5,1.3,0.5,0.2,0.7,1.4,3.9,
Ed Rains,25,SAS,SF,49,15,13.0,1.6,3.6,.435,0.0,0.0,.000,1.6,3.6,.440,.435,0.8,1.3,.594,0.8,0.9,1.6,0.8,0.4,0.0,0.5,1.5,3.9,
Mike Evans,26,2TM,PG,22,0,12.3,1.6,3.9,.407,0.0,0.3,.000,1.6,3.6,.438,.407,0.6,0.9,.650,0.2,0.8,1.0,1.9,0.6,0.0,1.2,1.6,3.8,
Charles Davis,23,WSB,SF,54,10,10.6,1.6,3.4,.478,0.0,0.0,.000,1.6,3.4,.484,.478,0.6,0.7,.811,1.0,1.5,2.5,0.6,0.2,0.2,0.8,1.6,3.8,
Paul Griffin,28,SAS,PF,23,0,20.0,1.4,2.9,.485,0.0,0.0,,1.4,2.9,.485,.485,1.0,1.6,.649,1.3,2.9,4.1,2.3,0.9,0.3,1.7,2.9,3.8,
Eddie Jordan,27,LAL,PG,58,0,10.5,1.5,3.6,.428,0.0,0.2,.111,1.5,3.4,.442,.430,0.7,0.9,.796,0.1,0.7,0.7,2.3,1.1,0.0,1.1,1.7,3.8,
Alan Hardy,24,DET,SG,38,0,8.2,1.6,3.6,.456,0.0,0.1,.000,1.6,3.4,.473,.456,0.5,0.8,.621,0.4,0.5,0.9,0.5,0.2,0.1,0.5,0.8,3.7,
Armond Hill,28,2TM,PG,40,18,18.1,1.3,3.2,.421,0.0,0.1,.000,1.3,3.1,.427,.421,1.0,1.4,.709,0.3,1.0,1.3,2.7,0.5,0.1,1.7,2.2,3.6,
Franklin Edwards,22,PHI,PG,42,3,6.9,1.5,3.6,.433,0.0,0.2,.000,1.5,3.4,.461,.433,0.5,0.6,.741,0.2,0.4,0.6,1.1,0.4,0.1,0.6,0.9,3.6,
