Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Billy McKinney,27,DEN,PG,68,38,22.9,3.9,8.0,.487,0.0,0.1,.000,3.9,7.9,.494,.487,2.0,2.5,.814,0.3,1.5,1.8,4.2,0.6,0.1,1.5,2.1,9.8,
Wayne Cooper,26,POR,C,80,60,26.2,4.0,9.0,.443,0.0,0.1,.000,4.0,9.0,.446,.443,1.7,2.5,.685,2.7,5.0,7.6,1.5,0.3,1.7,2.0,4.0,9.7,
Wally Walker,28,HOU,SF,82,59,27.5,4.4,9.8,.449,0.0,0.0,.250,4.4,9.8,.450,.450,0.9,1.4,.621,1.7,2.9,4.5,2.4,0.5,0.3,1.8,2.5,9.7,
Phil Hubbard,26,CLE,SF,82,38,23.8,3.5,7.3,.482,0.0,0.0,.000,3.5,7.3,.484,.482,2.5,3.6,.689,2.7,3.0,5.7,1.1,1.1,0.1,1.9,3.3,9.5,
Caldwell Jones,32,HOU,C,82,82,29.8,3.7,8.3,.453,0.0,0.0,.000,3.7,8.2,.455,.453,2.0,2.5,.786,2.7,5.4,8.1,1.7,0.6,1.6,2.1,3.4,9.5,
Truck Robinson,31,NYK,PF,81,76,30.0,4.0,8.7,.462,0.0,0.0,,4.0,8.7,.462,.462,1.5,2.5,.587,2.5,5.7,8.1,1.8,0.7,0.3,2.3,3.0,9.5,
Lewis Lloyd,23,GSW,SG,73,24,18.5,4.0,7.8,.518,0.0,0.1,.250,4.0,7.7,.520,.519,1.4,1.9,.719,1.1,2.5,3.6,1.8,0.8,0.4,1.6,1.5,9.4,
Jerry Eaves,23,UTA,PG,82,7,19.4,3.4,7.0,.487,0.0,0.1,.125,3.4,6.9,.492,.488,2.4,3.0,.810,0.4,1.1,1.5,2.6,0.6,0.0,1.9,1.4,9.3,
Jerry Sichting,26,IND,PG,78,58,31.2,4.1,8.5,.478,0.0,0.2,.167,4.0,8.2,.487,.480,1.2,1.4,.860,0.4,1.6,2.0,5.6,1.3,0.0,1.8,2.4,9.3,
Bobby Jones,31,PHI,PF,74,0,23.6,3.4,6.2,.543,0.0,0.0,.000,3.4,6.2,.545,.543,2.2,2.8,.793,1.4,3.3,4.6,1.9,1.1,1.2,1.5,2.7,9.0,"DPOY-3,6MOY-1,DEF1"
James Donaldson,25,SEA,C,82,11,21.8,3.5,6.0,.583,0.0,0.0,,3.5,6.0,.583,.583,1.8,2.7,.688,1.6,4.5,6.1,1.2,0.2,1.2,1.6,2.1,8.9,
Edgar Jones,26,2TM,PF,77,28,21.5,3.1,6.2,.495,0.0,0.1,.222,3.1,6.1,.500,.497,2.6,3.7,.703,1.8,4.1,5.8,1.2,0.5,1.4,1.9,3.5,8.8,
Mark Olberding,26,CHI,PF,80,31,22.7,3.1,6.5,.481,0.0,0.2,.167,3.1,6.4,.488,.483,2.4,3.1,.782,1.4,3.1,4.5,1.6,0.6,0.1,1.9,3.1,8.7,
Jerome Whitehead,26,SDC,C,46,23,19.7,3.6,6.7,.536,0.0,0.0,,3.6,6.7,.536,.536,1.6,1.9,.828,2.3,3.4,5.7,0.9,0.5,0.3,1.4,3.0,8.7,
Clemon Johnson,26,2TM,C,83,11,23.1,3.6,7.0,.515,0.0,0.0,.000,3.6,7.0,.516,.515,1.3,2.2,.617,2.3,4.0,6.3,1.7,0.8,1.1,1.5,2.7,8.5,
Alton Lister,24,MIL,PF,80,37,23.6,3.4,6.4,.529,0.0,0.0,,3.4,6.4,.529,.529,1.6,3.0,.537,2.1,5.0,7.1,1.4,0.6,2.2,2.3,4.1,8.4,MVP-15
Louis Orr,24,NYK,SF,82,14,20.3,3.3,7.2,.462,0.0,0.0,.000,3.3,7.2,.464,.462,1.7,2.1,.800,1.1,1.6,2.8,1.1,0.8,0.3,1.1,1.6,8.4,
Larry Smith,25,GSW,PF,49,41,29.2,3.7,6.2,.588,0.0,0.0,,3.7,6.2,.588,.588,1.1,2.0,.535,4.3,5.6,9.9,0.9,0.7,0.4,1.7,3.8,8.4,
Trent Tucker,23,NYK,SG,78,59,23.5,3.8,8.3,.462,0.2,0.4,.467,3.7,7.9,.462,.473,0.6,0.8,.672,1.0,1.8,2.8,2.5,0.7,0.1,0.9,3.0,8.4,
Sam Williams,23,GSW,PF,75,28,20.4,3.4,6.4,.526,0.0,0.0,.000,3.4,6.4,.527,.526,1.6,2.3,.719,2.0,3.2,5.2,0.6,0.9,1.2,1.3,3.3,8.4,
Randy Smith,34,2TM,SG,80,16,17.6,3.4,7.1,.483,0.0,0.2,.167,3.4,6.8,.494,.486,1.4,1.6,.870,0.5,0.7,1.2,2.6,0.7,0.0,1.2,1.7,8.3,
Greg Kelser,25,SEA,SF,80,9,18.8,3.1,5.6,.549,0.0,0.0,.000,3.1,5.6,.553,.549,2.2,3.2,.673,2.0,3.1,5.0,1.2,0.7,0.4,1.9,3.0,8.3,
Tom McMillen,30,ATL,C,61,4,22.4,3.2,7.0,.467,0.0,0.0,.000,3.2,6.9,.468,.467,1.8,2.2,.812,0.9,2.6,3.6,1.2,0.3,0.4,1.3,2.3,8.3,
Spencer Haywood,33,WSB,PF,38,25,20.4,3.3,8.2,.401,0.0,0.0,.000,3.3,8.2,.402,.401,1.7,2.3,.724,2.0,2.8,4.8,0.8,0.3,0.7,1.8,2.5,8.2,
Gerald Henderson,27,BOS,PG,82,9,18.9,3.5,7.5,.463,0.0,0.2,.188,3.5,7.3,.470,.465,1.2,1.6,.722,0.7,0.8,1.5,2.4,1.2,0.0,1.6,2.3,8.2,
Sleepy Floyd,22,2TM,PG,76,17,16.4,3.0,6.9,.429,0.1,0.3,.400,2.8,6.6,.430,.438,2.0,2.4,.833,0.7,1.1,1.8,1.8,0.8,0.2,1.4,1.8,8.1,
Dave Cowens,34,MIL,PF,40,34,25.4,3.4,7.7,.444,0.0,0.1,.000,3.4,7.6,.447,.444,1.3,1.6,.825,1.8,5.0,6.9,2.1,0.8,0.4,1.1,3.4,8.1,
Ronnie Lester,24,CHI,PG,65,38,22.1,3.1,6.9,.453,0.0,0.1,.000,3.1,6.8,.458,.453,1.9,2.6,.725,0.7,1.9,2.6,5.1,0.8,0.1,2.1,1.9,8.1,
Quinn Buckner,28,BOS,SG,72,56,21.7,3.4,7.8,.442,0.0,0.1,.000,3.4,7.7,.445,.442,1.0,1.6,.632,0.9,1.7,2.6,3.8,1.5,0.1,2.2,2.7,7.9,
Joe Meriweather,29,KCK,C,78,74,21.9,3.3,5.8,.570,0.0,0.0,,3.3,5.8,.570,.570,1.3,2.1,.626,1.9,3.5,5.4,0.8,0.6,1.1,1.5,3.7,7.9,
Michael Cooper,26,LAL,SG,82,3,26.2,3.2,6.1,.535,0.1,0.3,.238,3.2,5.8,.548,.540,1.2,1.6,.785,1.0,2.3,3.3,3.8,1.4,0.6,1.6,2.5,7.8,"DPOY-3,DEF2"
Mike Dunleavy,28,SAS,PG,79,9,20.5,2.7,6.5,.418,0.8,2.5,.345,1.8,4.0,.462,.483,1.5,1.9,.779,0.2,1.5,1.7,5.5,0.9,0.1,2.0,2.7,7.8,
Fat Lever,22,POR,PG,81,45,24.9,3.2,7.3,.431,0.1,0.2,.333,3.1,7.1,.434,.435,1.4,2.0,.730,1.0,1.7,2.8,5.3,1.9,0.2,1.7,2.2,7.8,
Tree Rollins,27,ATL,C,80,80,30.9,3.3,6.4,.510,0.0,0.0,.000,3.3,6.4,.511,.510,1.2,1.7,.726,2.6,6.7,9.3,0.9,0.6,4.3,1.2,3.7,7.8,"DPOY-2,DEF2"
Charles Davis,24,WSB,SF,74,10,15.7,3.4,7.2,.470,0.0,0.1,.200,3.4,7.1,.475,.472,0.8,1.2,.629,1.1,1.8,2.9,1.0,0.4,0.3,1.2,1.6,7.6,
T.R. Dunn,27,DEN,SG,82,80,32.2,3.1,6.4,.482,0.0,0.0,.000,3.1,6.4,.483,.482,1.5,2.0,.730,2.8,4.7,7.5,2.3,1.8,0.3,1.4,2.7,7.6,DEF2
Clint Richardson,26,PHI,SG,77,1,22.8,3.4,7.3,.463,0.0,0.1,.000,3.4,7.2,.468,.463,0.9,1.4,.640,1.3,1.9,3.2,2.2,0.9,0.2,1.3,2.1,7.6,
Lorenzo Romar,24,GSW,PG,82,64,26.0,3.2,7.0,.465,0.1,0.4,.303,3.1,6.6,.475,.474,1.0,1.3,.743,0.3,1.4,1.7,5.5,1.2,0.1,1.7,1.7,7.6,
Reggie Johnson,25,2TM,SF,79,8,19.5,3.1,6.4,.485,0.0,0.1,.250,3.1,6.4,.487,.486,1.2,1.6,.731,1.4,2.3,3.7,0.9,0.3,0.5,1.3,2.9,7.5,
Mike Gminski,23,NJN,C,80,1,15.7,2.7,5.3,.500,0.0,0.0,.000,2.7,5.3,.501,.500,2.2,2.8,.778,1.9,2.9,4.8,0.8,0.4,1.5,1.6,1.5,7.5,
Kurt Rambis,24,LAL,PF,78,77,23.2,3.0,5.3,.569,0.0,0.0,.000,3.0,5.3,.572,.569,1.5,2.1,.687,2.1,4.7,6.8,1.2,1.3,0.8,1.9,3.0,7.5,
J.J. Anderson,22,2TM,SF,65,2,18.5,2.9,5.8,.501,0.0,0.1,.000,2.9,5.8,.507,.501,1.5,2.7,.571,1.8,2.7,4.5,1.0,1.0,0.3,1.2,2.4,7.4,
Mike Glenn,27,ATL,SG,73,4,15.4,3.2,6.1,.518,0.0,0.0,.000,3.2,6.1,.519,.518,1.0,1.2,.831,0.2,1.0,1.2,1.7,0.4,0.1,0.7,1.8,7.3,
Kevin Grevey,29,WSB,SF,41,11,18.4,2.8,7.2,.388,0.4,0.9,.395,2.4,6.2,.387,.413,1.3,1.7,.783,0.4,0.8,1.2,1.2,0.4,0.2,0.7,1.5,7.2,
Carl Nicks,24,CLE,SG,9,2,16.4,2.9,6.6,.441,0.0,0.1,.000,2.9,6.4,.448,.441,1.2,1.9,.647,0.9,2.0,2.9,1.2,0.7,0.0,1.2,1.9,7.0,
Mike Sanders,22,SAS,SF,26,0,15.1,2.9,6.0,.484,0.0,0.1,.000,2.9,6.0,.490,.484,1.2,1.7,.721,1.2,2.4,3.6,0.7,0.7,0.2,1.1,2.2,7.0,
Rob Williams,21,DEN,PG,74,33,19.5,2.6,6.3,.408,0.0,0.2,.133,2.6,6.1,.417,.410,1.8,2.4,.753,0.5,1.3,1.8,4.9,1.2,0.2,2.5,3.0,7.0,
Wes Matthews,23,ATL,PG,64,0,18.5,2.7,6.6,.403,0.2,0.8,.292,2.5,5.9,.418,.420,1.3,1.8,.768,0.4,1.0,1.4,3.9,0.9,0.1,1.9,2.0,6.9,
Danny Vranes,24,SEA,SF,82,73,25.0,2.8,5.2,.527,0.0,0.0,.000,2.8,5.2,.528,.527,1.4,2.5,.550,2.2,3.0,5.2,1.5,0.6,0.6,1.2,3.1,6.9,
Phil Ford,26,2TM,PG,77,63,20.9,2.8,5.8,.479,0.0,0.1,.111,2.8,5.7,.486,.480,1.3,1.6,.789,0.2,1.1,1.3,3.8,0.7,0.0,1.7,2.5,6.8,
Franklin Edwards,23,PHI,PG,81,3,15.6,2.8,6.0,.472,0.0,0.1,.000,2.8,5.9,.480,.472,1.1,1.4,.761,0.3,0.8,1.0,2.7,1.0,0.1,1.4,1.5,6.7,
Mike O'Koren,24,NJN,SF,46,14,17.5,3.0,5.6,.525,0.0,0.2,.222,2.9,5.4,.536,.529,0.7,1.0,.708,0.9,1.6,2.5,1.8,0.9,0.2,1.3,1.5,6.7,
Paul Pressey,24,MIL,SG,79,18,19.3,2.7,5.9,.457,0.0,0.1,.111,2.7,5.8,.464,.458,1.3,2.2,.597,1.1,2.5,3.6,2.6,1.3,0.6,2.1,2.2,6.7,
Bob Wilkerson,28,CLE,SF,77,11,22.1,2.8,6.6,.417,0.0,0.1,.000,2.8,6.6,.420,.417,1.2,1.6,.750,0.8,2.3,3.1,2.5,0.9,0.2,2.1,2.0,6.7,
Scott May,28,DET,SF,9,1,17.2,2.3,5.6,.420,0.0,0.0,,2.3,5.6,.420,.420,1.9,2.3,.810,1.1,1.8,2.9,1.3,0.6,0.2,1.4,2.7,6.6,
Billy Ray Bates,26,2TM,SG,19,3,16.0,2.9,7.6,.379,0.1,0.3,.400,2.8,7.4,.379,.386,0.6,1.2,.500,0.6,0.4,1.0,0.7,0.7,0.2,0.6,1.0,6.5,
Joe Hassett,27,GSW,SG,6,2,23.2,3.2,7.3,.432,0.2,1.5,.111,3.0,5.8,.514,.443,0.0,0.0,,0.5,1.3,1.8,3.5,0.3,0.0,1.5,2.3,6.5,
Mike Evans,27,DEN,SG,42,5,16.5,2.7,5.8,.473,0.0,0.2,.000,2.7,5.6,.491,.473,0.8,1.0,.805,0.1,1.3,1.4,2.7,0.5,0.1,1.7,2.2,6.3,
Bill Garnett,22,DAL,C,75,13,18.8,2.3,4.3,.533,0.0,0.0,.000,2.3,4.2,.538,.533,1.7,2.3,.741,1.9,3.5,5.4,1.4,0.6,0.9,1.1,3.3,6.3,
Tracy Jackson,23,CHI,SG,78,3,16.8,2.6,5.5,.467,0.0,0.2,.154,2.5,5.3,.477,.469,1.2,1.6,.730,1.1,1.2,2.3,1.3,0.8,0.1,1.1,1.7,6.3,
Russ Schoene,22,2TM,PF,77,7,15.9,2.7,5.6,.476,0.0,0.1,.250,2.7,5.6,.478,.477,0.8,1.1,.735,1.2,2.1,3.3,0.8,0.3,0.3,1.1,2.5,6.2,
Charlie Criss,34,MIL,PG,66,0,14.0,2.6,5.7,.451,0.1,0.5,.194,2.5,5.2,.474,.459,1.0,1.2,.895,0.2,1.0,1.2,1.9,0.4,0.0,0.7,0.7,6.2,
Ed Sherod,23,NYK,PG,64,37,25.4,2.7,6.6,.406,0.0,0.2,.077,2.7,6.4,.417,.407,0.8,1.3,.650,0.7,1.7,2.3,4.9,1.5,0.2,1.6,1.8,6.2,
Bill Hanzlik,25,DEN,SF,82,8,18.9,2.3,5.3,.428,0.0,0.1,.143,2.3,5.2,.433,.429,1.5,2.0,.781,1.0,1.9,2.9,3.3,0.9,0.2,1.8,2.7,6.1,
Steve Mix,35,2TM,SF,58,20,13.9,2.4,4.9,.484,0.0,0.1,.250,2.3,4.8,.487,.486,1.3,1.5,.852,0.7,1.7,2.4,1.2,0.6,0.1,0.8,1.2,6.0,
Rudy Macklin,24,ATL,SF,73,20,16.0,2.3,4.9,.472,0.0,0.1,.000,2.3,4.9,.478,.472,1.4,1.8,.771,1.2,1.4,2.6,1.0,0.6,0.1,1.2,2.6,6.0,
Larry Kenon,30,3TM,PF,48,7,16.0,2.5,5.4,.463,0.0,0.0,.000,2.5,5.3,.465,.463,0.9,1.2,.737,1.4,1.7,3.1,0.8,0.5,0.2,1.0,1.3,5.8,
Rich Kelley,29,2TM,C,70,23,19.2,1.9,4.2,.444,0.0,0.0,,1.9,4.2,.444,.444,2.0,2.5,.811,1.9,3.9,5.8,2.0,0.8,0.6,1.7,3.2,5.7,
John Bagley,22,CLE,PG,68,3,14.6,2.4,5.5,.432,0.0,0.2,.000,2.4,5.3,.448,.432,0.9,1.2,.762,0.3,1.2,1.4,2.5,0.8,0.1,1.7,1.1,5.7,
Major Jones,29,HOU,PF,60,4,14.6,2.4,5.2,.457,0.0,0.0,.000,2.4,5.2,.460,.457,0.9,1.7,.549,1.9,2.5,4.4,0.7,0.4,0.4,1.4,1.7,5.7,
Lowes Moore,25,SDC,PG,37,3,17.4,2.2,5.1,.426,0.2,0.6,.261,2.0,4.5,.449,.442,1.1,1.5,.750,0.4,1.1,1.5,2.0,0.6,0.0,1.2,1.9,5.7,
Phil Smith,30,SEA,SG,79,17,15.7,2.2,5.1,.438,0.0,0.1,.375,2.2,5.0,.439,.441,1.3,1.7,.759,0.3,1.3,1.6,2.7,0.6,0.1,1.3,1.4,5.7,
Jim Spanarkel,25,DAL,SG,48,4,15.0,1.9,4.1,.462,0.0,0.2,.200,1.9,3.9,.476,.467,1.8,2.4,.779,0.6,1.2,1.8,1.6,0.6,0.1,1.1,1.2,5.7,
Cliff Levingston,22,DET,PF,62,5,14.2,2.1,4.4,.485,0.0,0.0,.000,2.1,4.3,.487,.485,1.4,2.4,.571,1.7,2.1,3.7,0.8,0.4,0.6,1.2,2.0,5.6,
Bill Willoughby,25,2TM,SF,62,0,18.5,2.4,5.2,.454,0.1,0.2,.429,2.3,5.0,.455,.463,0.7,0.9,.782,1.0,2.2,3.2,1.0,0.4,0.3,1.0,2.2,5.5,
Brad Branson,24,IND,PF,62,2,11.0,2.1,5.0,.425,0.0,0.0,.000,2.1,5.0,.427,.425,1.2,1.7,.704,1.2,1.6,2.8,0.7,0.4,0.4,0.7,1.3,5.5,
Ernie Grunfeld,27,NYK,SF,77,0,18.5,2.2,4.9,.443,0.0,0.1,.000,2.2,4.8,.448,.443,1.1,1.3,.827,0.5,1.6,2.1,1.8,0.5,0.1,1.1,2.2,5.4,
LaSalle Thompson,21,KCK,C,71,3,13.9,2.1,4.0,.512,0.0,0.0,.000,2.1,4.0,.514,.512,1.3,1.9,.650,1.9,3.4,5.3,0.5,0.6,0.9,1.4,2.6,5.4,
Marvin Webster,30,NYK,C,82,0,18.0,2.0,4.0,.508,0.0,0.0,.000,2.0,4.0,.509,.508,1.3,2.2,.589,2.1,3.3,5.4,0.6,0.4,1.6,1.2,2.6,5.4,
Rickey Brown,24,2TM,C,76,7,13.8,2.2,4.6,.479,0.0,0.0,.000,2.2,4.6,.483,.479,0.9,1.4,.619,1.2,2.3,3.5,0.3,0.2,0.3,1.1,2.3,5.3,
Kurt Nimphius,24,DAL,C,81,12,18.7,2.1,4.4,.490,0.0,0.0,1.000,2.1,4.4,.489,.492,1.0,1.7,.550,1.9,3.0,5.0,1.4,0.3,1.4,0.8,3.5,5.3,
Steve Hawes,32,2TM,PF,77,4,18.4,2.1,5.1,.418,0.1,0.3,.238,2.1,4.8,.428,.424,0.9,1.2,.734,1.1,3.6,4.7,1.2,0.5,0.2,1.4,2.5,5.2,
Richard Anderson,22,SDC,C,78,5,16.3,2.2,5.5,.404,0.1,0.2,.368,2.1,5.3,.405,.412,0.6,0.9,.696,1.4,2.1,3.5,1.5,0.7,0.3,1.2,2.2,5.2,
Tom Henderson,31,HOU,SG,51,2,15.5,2.1,5.2,.407,0.0,0.0,.000,2.1,5.1,.410,.407,0.9,1.1,.789,0.4,1.0,1.4,2.7,0.7,0.0,1.0,1.1,5.1,
Marc Iavaroni,26,PHI,PF,80,77,20.2,2.0,4.4,.462,0.0,0.0,.000,2.0,4.4,.464,.462,1.0,1.4,.690,1.5,2.7,4.1,1.0,0.4,0.6,1.7,3.0,5.1,
Kevin Loder,23,KCK,SF,66,13,12.4,2.1,4.5,.460,0.1,0.1,.556,2.0,4.4,.457,.468,0.8,1.2,.663,0.6,1.3,1.9,1.1,0.4,0.1,1.0,1.5,5.1,
Freeman Williams,26,UTA,SG,18,3,11.7,2.0,5.6,.356,0.1,0.4,.286,1.9,5.2,.362,.366,1.0,1.4,.720,0.2,0.8,0.9,0.6,0.3,0.1,0.7,1.7,5.1,
Jeff Cook,26,2TM,PF,75,22,17.8,2.0,4.1,.487,0.0,0.0,.000,2.0,4.0,.492,.487,1.1,1.4,.760,1.6,2.9,4.5,1.4,0.5,0.4,1.4,2.4,5.0,
Ray Tolbert,24,2TM,PF,73,2,15.2,2.2,4.3,.500,0.0,0.0,.000,2.2,4.3,.505,.500,0.7,1.4,.505,1.0,2.3,3.3,0.7,0.4,0.6,1.1,2.1,5.0,
Rory White,23,PHO,SF,65,0,9.6,2.0,3.6,.543,0.0,0.0,.000,2.0,3.6,.545,.543,1.1,1.7,.642,0.7,0.9,1.6,0.5,0.2,0.0,0.8,0.8,5.0,
Marty Byrnes,26,IND,SF,80,12,18.0,2.0,4.7,.420,0.1,0.3,.231,1.9,4.4,.434,.428,0.9,1.2,.747,0.9,1.5,2.4,2.2,0.5,0.1,0.9,1.9,4.9,
Lester Conner,23,GSW,PG,75,10,18.9,1.9,4.0,.479,0.0,0.1,.000,1.9,4.0,.485,.479,1.1,1.5,.699,0.9,2.0,2.9,3.4,1.5,0.1,1.3,1.9,4.9,
Bruce Flowers,25,CLE,PF,53,5,13.2,2.1,3.9,.534,0.0,0.0,.000,2.1,3.8,.539,.534,0.8,1.0,.774,1.3,2.1,3.4,0.9,0.4,0.2,0.8,1.9,4.9,
Reggie King,25,KCK,SF,58,5,17.2,1.8,3.9,.462,0.0,0.0,,1.8,3.9,.462,.462,1.3,1.7,.760,1.6,2.6,4.1,1.0,0.5,0.2,1.1,1.6,4.8,
Don Buse,32,POR,PG,41,1,15.7,1.8,4.4,.396,0.2,0.9,.257,1.5,3.6,.429,.420,1.0,1.1,.891,0.5,0.9,1.3,2.8,1.1,0.0,0.6,1.5,4.7,
Dave Robisch,33,DEN,C,61,0,11.7,1.6,4.1,.382,0.0,0.0,.000,1.6,4.1,.384,.382,1.5,1.9,.780,0.6,1.9,2.5,0.9,0.2,0.1,0.7,1.0,4.7,
Dwight Jones,30,2TM,PF,81,2,14.4,1.8,4.0,.455,0.0,0.0,.000,1.8,4.0,.457,.455,1.0,1.5,.642,1.0,2.8,3.8,0.8,0.4,0.3,1.2,2.1,4.6,
Glen Gondrezick,27,DEN,PF,76,2,14.9,1.8,3.9,.456,0.0,0.0,.000,1.8,3.8,.460,.456,1.1,1.5,.719,1.4,2.5,4.0,1.3,1.1,0.1,0.6,2.1,4.6,
Jawann Oldham,25,CHI,C,16,0,10.7,1.9,3.6,.534,0.0,0.0,,1.9,3.6,.534,.534,0.8,1.4,.545,1.1,1.8,2.9,0.3,0.3,0.8,0.8,1.9,4.6,
Roger Phegley,26,SAS,SG,62,4,9.7,1.9,4.3,.449,0.0,0.2,.214,1.9,4.1,.462,.455,0.7,0.9,.768,0.6,0.7,1.4,1.0,0.5,0.1,0.8,1.5,4.6,
Joe Cooper,25,3TM,C,20,4,16.7,1.9,3.6,.514,0.0,0.0,,1.9,3.6,.514,.514,0.8,1.5,.552,2.1,2.2,4.3,0.9,0.5,1.0,1.6,2.5,4.5,
John Duren,24,IND,PG,82,24,17.5,2.0,4.4,.453,0.0,0.2,.000,2.0,4.2,.470,.453,0.5,0.7,.796,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5,
Linton Townes,23,POR,SF,55,0,9.4,1.9,4.3,.449,0.2,0.5,.360,1.7,3.8,.459,.468,0.5,0.7,.737,0.5,0.6,1.2,0.6,0.3,0.1,0.6,1.5,4.5,
Hutch Jones,23,SDC,SF,9,0,9.4,1.9,4.1,.459,0.0,0.0,,1.9,4.1,.459,.459,0.7,0.7,1.000,1.1,0.8,1.9,0.4,0.3,0.0,0.7,1.6,4.4,
Jeff Lamp,23,POR,SF,59,1,11.7,1.8,4.3,.425,0.0,0.1,.167,1.8,4.2,.431,.427,0.7,0.9,.808,0.4,0.9,1.3,1.0,0.3,0.1,0.6,1.1,4.4,
Ed Nealy,22,KCK,PF,82,61,20.0,1.8,3.0,.595,0.0,0.0,,1.8,3.0,.595,.595,0.9,1.4,.614,2.1,3.8,5.9,0.8,0.8,0.1,0.6,3.0,4.4,
Foots Walker,31,NJN,PG,79,10,17.6,1.4,3.2,.456,0.0,0.2,.167,1.4,3.0,.471,.460,1.5,1.9,.779,0.4,1.3,1.7,3.3,1.0,0.0,1.3,1.7,4.4,
M.L. Carr,32,BOS,SF,77,0,11.5,1.8,4.1,.429,0.0,0.2,.158,1.7,3.8,.446,.433,0.8,1.1,.741,0.7,1.1,1.8,0.9,0.6,0.1,1.0,1.8,4.3,
Mark Eaton,26,UTA,C,81,32,18.9,1.8,4.4,.414,0.0,0.0,.000,1.8,4.3,.415,.414,0.7,1.1,.656,1.1,4.6,5.7,1.4,0.3,3.4,1.7,3.2,4.3,
Kevin Porter,32,WSB,PG,11,0,19.1,1.9,3.6,.525,0.0,0.0,,1.9,3.6,.525,.525,0.5,0.5,.833,0.2,0.3,0.5,4.2,0.9,0.0,1.9,2.7,4.3,
Dwight Anderson,22,DEN,PG,5,0,6.6,1.4,2.8,.500,0.0,0.0,,1.4,2.8,.500,.500,1.4,2.0,.700,0.0,0.4,0.4,0.6,0.2,0.0,1.0,1.4,4.2,
Sam Lacey,34,CLE,C,60,33,20.5,1.9,4.4,.420,0.0,0.2,.222,1.8,4.3,.427,.424,0.5,0.6,.784,1.0,2.8,3.9,2.0,0.5,0.4,1.6,3.5,4.2,
Tom Owens,33,DET,C,49,4,14.8,1.7,3.9,.422,0.0,0.0,,1.7,3.9,.422,.422,0.9,1.3,.682,1.3,2.4,3.8,0.9,0.2,0.3,1.0,2.3,4.2,
Rick Robey,27,BOS,C,59,6,14.5,1.7,3.6,.467,0.0,0.0,,1.7,3.6,.467,.467,0.8,1.3,.577,1.3,2.4,3.7,1.1,0.2,0.1,1.2,2.2,4.2,
Chubby Cox,27,WSB,SG,7,0,11.1,1.9,5.3,.351,0.0,0.3,.000,1.9,5.0,.371,.351,0.4,0.9,.500,1.0,0.4,1.4,0.9,0.0,0.1,1.3,2.3,4.1,
John Lucas,29,WSB,PG,35,0,11.0,1.8,3.7,.473,0.0,0.1,.000,1.8,3.6,.492,.473,0.6,1.2,.500,0.2,0.6,0.8,2.9,0.7,0.0,1.3,0.5,4.1,
Alvin Scott,27,PHO,SF,81,9,14.1,1.5,3.2,.479,0.0,0.0,.000,1.5,3.2,.482,.479,1.0,1.4,.736,0.7,2.0,2.8,1.2,0.6,0.4,0.8,1.6,4.1,
Pete Verhoeven,23,POR,PF,48,0,11.0,1.8,3.6,.509,0.0,0.0,.000,1.8,3.5,.512,.509,0.4,0.6,.677,0.9,1.1,2.0,0.7,0.4,0.2,0.8,2.0,4.1,
Mike McGee,23,LAL,SF,39,7,9.8,1.8,4.2,.423,0.0,0.2,.143,1.7,4.0,.436,.426,0.4,0.6,.739,0.8,0.5,1.4,0.7,0.3,0.1,0.7,1.3,4.0,
Brook Steppe,23,KCK,SG,62,6,9.8,1.4,2.8,.477,0.0,0.1,.143,1.3,2.7,.491,.480,1.2,1.6,.760,0.4,0.8,1.2,1.1,0.4,0.0,0.9,1.5,4.0,
David Thirdkill,22,PHO,SF,49,2,10.6,1.5,3.5,.435,0.0,0.1,.143,1.5,3.3,.448,.438,0.9,1.6,.577,0.6,0.9,1.5,0.7,0.4,0.1,1.0,1.9,4.0,
Bryan Warrick,23,WSB,PG,43,20,16.9,1.5,4.0,.380,0.0,0.1,.000,1.5,3.9,.392,.380,1.0,1.3,.737,0.3,1.3,1.6,2.9,0.5,0.2,1.7,2.4,4.0,
Paul Mokeski,26,2TM,C,73,19,15.5,1.6,3.6,.458,0.0,0.0,.000,1.6,3.5,.459,.458,0.7,0.9,.735,1.0,2.5,3.6,0.7,0.3,0.6,0.9,3.1,3.9,
Joe Kopicki,22,WSB,PF,17,1,11.8,1.4,3.0,.451,0.0,0.1,.000,1.4,2.9,.460,.451,1.2,1.5,.840,1.1,2.6,3.6,0.5,0.5,0.1,0.5,1.2,3.9,
Kenny Natt,24,UTA,SG,22,0,9.5,1.7,3.3,.521,0.0,0.1,.000,1.7,3.2,.535,.521,0.4,0.6,.643,0.3,0.7,1.0,1.3,0.2,0.0,1.0,1.6,3.9,
Jim Brogan,24,SDC,SG,58,0,8.0,1.6,3.7,.427,0.1,0.2,.231,1.5,3.4,.440,.434,0.6,0.7,.791,0.6,0.5,1.1,1.1,0.4,0.2,0.7,1.4,3.8,
Chuck Nevitt,23,HOU,C,6,0,10.7,1.8,2.5,.733,0.0,0.0,,1.8,2.5,.733,.733,0.2,0.7,.250,1.0,1.8,2.8,0.0,0.2,2.0,1.2,2.3,3.8,
