Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Justise Winslow,20,MIA,SF,18,15,34.7,4.4,12.5,.356,0.4,1.9,.200,4.1,10.6,.384,.371,1.6,2.6,.617,1.3,3.9,5.2,3.7,1.4,0.3,1.8,2.9,10.9,
Taj Gibson,31,2TM,PF,78,71,25.5,4.7,9.1,.515,0.0,0.2,.231,4.6,8.9,.520,.517,1.4,2.0,.715,2.0,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,
Terrence Jones,25,2TM,PF,54,12,23.5,4.3,9.1,.470,0.4,1.4,.253,3.9,7.7,.508,.489,1.9,3.1,.606,1.2,4.5,5.7,1.1,0.7,1.0,0.9,1.2,10.8,
Marcin Gortat,32,WAS,C,82,82,31.2,4.8,8.2,.579,0.0,0.0,.000,4.8,8.2,.580,.579,1.3,1.9,.648,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8,
Courtney Lee,31,NYK,SG,77,74,31.9,4.2,9.1,.456,1.4,3.5,.401,2.8,5.6,.490,.533,1.1,1.3,.867,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,10.8,
Allen Crabbe,24,POR,SG,79,7,28.5,3.8,8.2,.468,1.7,3.8,.444,2.1,4.4,.490,.572,1.3,1.6,.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,
C.J. Miles,29,IND,SF,76,29,23.4,3.7,8.5,.434,2.2,5.4,.413,1.5,3.1,.471,.565,1.1,1.2,.903,0.4,2.6,3.0,0.6,0.6,0.3,0.5,2.0,10.7,
Alex Poythress,23,PHI,PF,6,1,26.2,4.2,9.0,.463,1.0,3.2,.316,3.2,5.8,.543,.519,1.3,1.7,.800,1.8,3.0,4.8,0.8,0.5,0.3,0.5,2.3,10.7,
Buddy Hield,24,2TM,SG,82,55,23.0,4.0,9.4,.426,1.8,4.6,.391,2.2,4.7,.461,.523,0.8,0.9,.842,0.4,2.9,3.3,1.5,0.5,0.1,1.2,1.4,10.6,ROY-4
Nikola Mirotić,25,CHI,PF,70,15,24.0,3.7,8.9,.413,1.8,5.4,.342,1.8,3.5,.520,.516,1.4,1.8,.773,0.9,4.6,5.5,1.1,0.8,0.8,1.1,1.8,10.6,
Marcus Smart,22,BOS,SG,79,24,30.4,3.4,9.5,.359,1.2,4.2,.283,2.2,5.3,.420,.422,2.6,3.2,.812,1.0,2.9,3.9,4.6,1.6,0.4,2.0,2.4,10.6,
Marco Belinelli,30,CHO,SG,74,0,24.0,3.6,8.3,.429,1.4,3.8,.360,2.2,4.5,.488,.512,2.0,2.3,.893,0.2,2.2,2.4,2.0,0.6,0.1,0.9,1.2,10.5,
Wayne Ellington,29,MIA,SG,62,13,24.2,3.7,9.0,.416,2.4,6.4,.378,1.3,2.6,.509,.550,0.6,0.7,.860,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,10.5,
Mason Plumlee,26,2TM,C,81,64,26.5,4.1,7.7,.536,0.0,0.1,.000,4.1,7.6,.541,.536,2.1,3.7,.580,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4,
Robin Lopez,28,CHI,C,81,81,28.0,4.7,9.6,.493,0.0,0.0,.000,4.7,9.5,.494,.493,0.9,1.3,.721,3.0,3.4,6.4,1.0,0.2,1.4,1.1,1.9,10.4,
Tyreke Evans,27,2TM,SF,40,6,19.7,3.8,9.3,.405,1.1,3.0,.356,2.7,6.3,.429,.462,1.7,2.3,.750,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,10.3,
Cody Zeller,24,CHO,C,62,58,27.8,4.1,7.1,.571,0.0,0.0,.000,4.1,7.1,.572,.571,2.1,3.2,.679,2.2,4.4,6.5,1.6,1.0,0.9,1.0,3.0,10.3,
Jusuf Nurkić,22,2TM,C,65,48,21.4,4.2,8.2,.507,0.0,0.0,.000,4.2,8.2,.508,.507,1.8,3.2,.571,2.4,4.8,7.2,1.9,0.8,1.1,2.2,2.5,10.2,
Malcolm Brogdon,24,MIL,SG,75,28,26.4,3.9,8.5,.457,1.0,2.6,.404,2.8,5.9,.480,.518,1.5,1.7,.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2,"ROY-1,6MOY-11"
Draymond Green,26,GSW,PF,76,76,32.5,3.6,8.6,.418,1.1,3.5,.308,2.5,5.1,.494,.481,2.0,2.8,.709,1.3,6.6,7.9,7.0,2.0,1.4,2.4,2.9,10.2,"DPOY-1,AS,NBA3,DEF1"
Jon Leuer,27,DET,PF,75,34,25.9,4.1,8.6,.480,0.7,2.2,.293,3.5,6.4,.545,.518,1.3,1.5,.867,1.4,4.0,5.4,1.5,0.4,0.3,0.9,1.9,10.2,
Josh Richardson,23,MIA,SG,53,34,30.5,3.8,9.7,.394,1.4,4.3,.330,2.4,5.4,.444,.467,1.1,1.5,.779,0.7,2.5,3.2,2.6,1.1,0.7,1.2,2.5,10.2,
Kyle Korver,35,2TM,SG,67,22,26.2,3.6,7.7,.464,2.4,5.4,.451,1.1,2.3,.494,.621,0.6,0.6,.905,0.1,2.7,2.8,1.6,0.5,0.3,1.0,1.6,10.1,
Tony Parker,34,SAS,PG,63,63,25.2,4.2,9.0,.466,0.4,1.1,.333,3.8,7.9,.484,.486,1.3,1.9,.726,0.1,1.7,1.8,4.5,0.5,0.0,1.4,1.5,10.1,
Yogi Ferrell,23,2TM,PG,46,29,26.0,3.5,8.6,.406,1.5,3.8,.386,2.0,4.7,.422,.492,1.6,1.9,.831,0.4,2.0,2.4,3.7,0.9,0.2,1.5,2.0,10.0,ROY-8
Trevor Booker,29,BRK,PF,71,43,24.7,4.3,8.3,.516,0.4,1.1,.321,3.9,7.2,.546,.537,1.0,1.5,.673,2.0,6.0,8.0,1.9,1.1,0.4,1.8,2.1,10.0,
Gorgui Dieng,27,MIN,PF,82,82,32.4,4.0,8.1,.502,0.2,0.5,.372,3.9,7.5,.511,.514,1.7,2.0,.814,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10.0,
Maurice Harkless,23,POR,SF,77,69,28.9,4.1,8.1,.503,0.9,2.5,.351,3.2,5.6,.572,.558,1.0,1.6,.621,1.6,2.8,4.4,1.1,1.1,0.9,1.1,2.8,10.0,
Ty Lawson,29,SAC,PG,69,24,25.1,3.4,7.6,.454,0.5,1.7,.288,2.9,5.9,.502,.487,2.5,3.1,.797,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,9.9,
Shabazz Muhammad,24,MIN,SF,78,1,19.4,3.7,7.7,.482,0.6,1.9,.338,3.1,5.8,.528,.523,1.9,2.4,.774,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1,9.9,
Jamal Murray,19,DEN,SG,82,10,21.5,3.6,8.9,.404,1.4,4.2,.334,2.2,4.7,.466,.483,1.3,1.5,.883,0.5,2.1,2.6,2.1,0.6,0.3,1.4,1.5,9.9,ROY-5
Richaun Holmes,23,PHI,C,57,17,20.9,4.0,7.2,.558,0.5,1.4,.351,3.6,5.9,.606,.591,1.3,1.8,.699,1.6,3.8,5.5,1.0,0.7,1.0,1.0,2.4,9.8,
Jeremy Lamb,24,CHO,SG,62,5,18.4,3.6,7.9,.460,0.7,2.4,.281,3.0,5.6,.536,.502,1.8,2.1,.853,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6,9.7,
Kenneth Faried,27,DEN,PF,61,34,21.2,3.7,6.8,.548,0.0,0.1,.000,3.7,6.7,.556,.548,2.1,3.1,.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,9.6,
E'Twaun Moore,27,NOP,SG,73,22,24.9,3.9,8.5,.457,1.1,2.8,.370,2.8,5.6,.501,.519,0.8,1.0,.770,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,9.6,
Patrick Beverley,28,HOU,SG,67,67,30.7,3.4,8.1,.420,1.6,4.3,.382,1.8,3.8,.463,.521,1.1,1.4,.768,1.4,4.4,5.9,4.2,1.5,0.4,1.5,3.3,9.5,"DPOY-8,DEF1"
Derrick Favors,25,UTA,PF,50,39,23.7,4.1,8.3,.487,0.1,0.2,.300,4.0,8.1,.491,.490,1.3,2.2,.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5,
Patty Mills,28,SAS,PG,80,8,21.9,3.4,7.8,.440,1.8,4.4,.414,1.6,3.3,.474,.558,0.8,1.0,.825,0.3,1.5,1.8,3.5,0.8,0.0,1.3,1.4,9.5,6MOY-8
Nik Stauskas,23,PHI,SG,80,27,27.4,3.1,7.9,.396,1.7,4.5,.368,1.5,3.4,.433,.500,1.5,1.9,.813,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8,9.5,
Michael Beasley,28,MIL,PF,56,6,16.7,3.9,7.3,.532,0.3,0.8,.419,3.5,6.5,.545,.554,1.4,1.9,.743,0.7,2.7,3.4,0.9,0.5,0.5,1.2,1.6,9.4,
Brandon Ingram,19,LAL,SF,79,40,28.8,3.5,8.7,.402,0.7,2.4,.294,2.8,6.3,.443,.442,1.7,2.7,.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,9.4,
Ish Smith,28,DET,PG,81,32,24.1,4.1,9.2,.439,0.3,1.3,.267,3.7,8.0,.467,.458,0.9,1.3,.706,0.3,2.6,2.9,5.2,0.8,0.4,1.4,1.6,9.4,
Cory Joseph,25,TOR,PG,80,22,25.0,3.7,8.3,.452,0.6,1.7,.356,3.1,6.6,.477,.489,1.2,1.5,.770,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3,
Marquese Chriss,19,PHO,PF,82,75,21.3,3.5,7.7,.449,0.9,2.7,.321,2.6,5.0,.520,.506,1.4,2.2,.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2,ROY-7
Jeff Green,30,ORL,PF,69,11,22.2,3.2,8.1,.394,0.8,2.8,.275,2.4,5.3,.458,.442,2.1,2.4,.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2,
Gerald Henderson,29,PHI,SG,72,41,23.2,3.3,7.7,.423,0.8,2.4,.353,2.4,5.3,.455,.478,1.8,2.3,.806,0.5,2.1,2.6,1.6,0.6,0.2,0.9,1.8,9.2,
Joe Johnson,35,UTA,SF,78,14,23.6,3.5,8.0,.436,1.4,3.3,.411,2.1,4.7,.454,.521,0.8,1.0,.818,0.4,2.7,3.1,1.8,0.5,0.2,0.9,1.2,9.2,
Michael Kidd-Gilchrist,23,CHO,SF,81,81,29.0,3.6,7.6,.477,0.0,0.1,.111,3.6,7.5,.483,.478,1.9,2.4,.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3,9.2,
Jameer Nelson,34,DEN,PG,75,39,27.3,3.6,8.1,.444,1.4,3.6,.388,2.2,4.4,.489,.531,0.6,0.8,.714,0.4,2.2,2.6,5.1,0.7,0.1,1.7,2.6,9.2,
Tony Allen,35,MEM,SG,71,66,27.0,3.9,8.4,.461,0.2,0.8,.278,3.6,7.6,.479,.473,1.1,1.8,.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,9.1,DEF2
Channing Frye,33,CLE,C,74,15,18.9,3.2,7.0,.458,1.9,4.5,.409,1.4,2.5,.546,.589,0.9,1.0,.851,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,9.1,
Montrezl Harrell,23,HOU,C,58,14,18.3,3.9,5.9,.652,0.0,0.1,.143,3.9,5.8,.663,.654,1.3,2.1,.628,1.4,2.4,3.8,1.1,0.3,0.7,0.8,2.2,9.1,
Nenê,34,HOU,C,67,8,17.9,3.7,5.9,.617,0.0,0.1,.333,3.6,5.8,.624,.621,1.7,2.9,.589,1.4,2.8,4.2,1.0,0.8,0.6,1.1,2.4,9.1,
Jodie Meeks,29,ORL,SG,36,10,20.5,2.9,7.1,.402,1.6,3.8,.409,1.3,3.3,.395,.512,1.8,2.1,.878,0.1,2.0,2.1,1.3,0.9,0.1,1.0,1.1,9.1,
Doug McDermott,25,2TM,SF,66,5,22.8,3.4,7.5,.447,1.2,3.2,.370,2.2,4.4,.502,.524,1.1,1.3,.845,0.3,2.4,2.7,0.9,0.2,0.1,0.6,1.2,9.0,
Dahntay Jones,36,CLE,SF,1,0,12.0,3.0,8.0,.375,0.0,2.0,.000,3.0,6.0,.500,.375,3.0,4.0,.750,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,9.0,
Kelly Olynyk,25,BOS,C,75,6,20.5,3.5,6.8,.512,0.9,2.6,.354,2.6,4.2,.608,.579,1.2,1.6,.732,1.0,3.8,4.8,2.0,0.6,0.4,1.3,2.8,9.0,
Evan Turner,28,POR,SF,65,12,25.5,3.6,8.5,.426,0.5,1.8,.263,3.1,6.7,.470,.454,1.3,1.6,.825,0.6,3.2,3.8,3.2,0.8,0.4,1.5,1.9,9.0,
DeMarre Carroll,30,TOR,SF,72,72,26.1,3.1,7.6,.400,1.5,4.4,.341,1.5,3.2,.483,.499,1.2,1.6,.761,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,8.9,
JaMychal Green,26,MEM,PF,77,75,27.3,3.2,6.5,.500,0.7,1.9,.379,2.5,4.6,.549,.555,1.7,2.2,.802,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,8.9,
Skal Labissière,20,SAC,PF,33,12,18.5,3.5,6.6,.537,0.1,0.2,.375,3.5,6.4,.543,.544,1.6,2.2,.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8,
Nerlens Noel,22,2TM,C,51,19,20.5,3.6,6.1,.595,0.0,0.0,.000,3.6,6.0,.597,.595,1.5,2.2,.694,1.8,3.9,5.8,1.0,1.3,1.0,1.0,2.5,8.7,
Al-Farouq Aminu,26,POR,PF,61,25,29.1,3.0,7.6,.393,1.1,3.5,.330,1.9,4.2,.445,.468,1.6,2.2,.706,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7,8.7,
Rondae Hollis-Jefferson,22,BRK,SF,78,50,22.6,3.0,6.9,.434,0.2,0.9,.224,2.8,6.1,.463,.447,2.4,3.2,.751,1.2,4.6,5.8,2.0,1.1,0.6,1.5,2.3,8.7,
Marreese Speights,29,LAC,C,82,2,15.7,3.0,6.7,.445,1.3,3.4,.372,1.7,3.3,.520,.539,1.5,1.7,.876,1.1,3.5,4.5,0.8,0.3,0.5,0.8,2.8,8.7,
J.R. Smith,31,CLE,SG,41,35,29.0,3.0,8.7,.346,2.3,6.6,.351,0.7,2.1,.329,.479,0.2,0.4,.667,0.4,2.3,2.8,1.5,1.0,0.3,0.6,1.9,8.6,
Monta Ellis,31,IND,SG,74,33,27.0,3.3,7.5,.443,0.6,1.8,.319,2.8,5.7,.483,.482,1.3,1.7,.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,8.5,
Tony Snell,25,MIL,SG,80,80,29.2,3.1,6.8,.455,1.8,4.4,.406,1.3,2.3,.548,.588,0.6,0.7,.810,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6,8.5,
Arron Afflalo,31,SAC,SG,61,45,25.9,3.0,6.9,.440,1.0,2.5,.411,2.0,4.4,.457,.514,1.4,1.5,.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4,
Tyson Chandler,34,PHO,C,47,46,27.6,3.3,4.9,.671,0.0,0.0,,3.3,4.9,.671,.671,1.9,2.6,.734,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,8.4,
Norman Powell,23,TOR,SG,76,18,18.0,3.0,6.7,.449,0.7,2.3,.324,2.3,4.4,.514,.504,1.7,2.1,.792,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,8.4,
Troy Daniels,25,MEM,SG,67,3,17.7,2.8,7.4,.374,2.1,5.3,.389,0.7,2.1,.336,.513,0.6,0.8,.796,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2,
Joe Harris,25,BRK,SG,52,11,21.9,3.0,7.0,.425,1.6,4.3,.385,1.3,2.7,.489,.543,0.7,0.9,.714,0.3,2.5,2.8,1.0,0.6,0.2,1.1,2.3,8.2,
Willy Hernangómez,22,NYK,C,72,22,18.4,3.4,6.5,.529,0.1,0.2,.267,3.4,6.3,.538,.533,1.3,1.7,.728,2.4,4.6,7.0,1.3,0.6,0.5,1.4,2.1,8.2,ROY-5
Caris LeVert,22,BRK,SF,57,26,21.7,3.0,6.7,.450,1.0,3.2,.321,2.0,3.4,.571,.528,1.2,1.6,.720,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2,
Shawn Long,24,PHI,C,18,0,13.0,3.4,6.1,.560,0.4,1.1,.368,3.0,5.0,.600,.592,1.1,1.9,.543,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2,
Willie Cauley-Stein,23,SAC,C,75,21,18.9,3.4,6.4,.530,0.0,0.0,.000,3.4,6.4,.532,.530,1.3,2.0,.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1,
Al Jefferson,32,IND,C,66,1,14.1,3.6,7.1,.499,0.0,0.0,.000,3.6,7.1,.500,.499,1.0,1.3,.765,1.1,3.1,4.2,0.9,0.3,0.2,0.5,1.9,8.1,
Ben McLemore,23,SAC,SG,61,27,19.3,3.0,6.9,.430,1.1,2.8,.382,1.9,4.1,.462,.507,1.1,1.5,.753,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1,
Tristan Thompson,25,CLE,C,78,78,29.9,3.4,5.6,.600,0.0,0.0,.000,3.4,5.6,.604,.600,1.4,2.7,.498,3.7,5.5,9.2,1.0,0.5,1.1,0.8,2.3,8.1,
Vince Carter,40,MEM,SF,73,15,24.6,2.6,6.7,.394,1.5,4.1,.378,1.1,2.7,.418,.508,1.2,1.6,.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8.0,6MOY-11
Alex Len,23,PHO,C,77,34,20.3,3.0,6.0,.497,0.0,0.2,.250,2.9,5.9,.503,.500,1.9,2.7,.721,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0,
Langston Galloway,25,2TM,PG,74,2,20.2,2.8,7.4,.380,1.6,4.2,.390,1.2,3.2,.367,.490,0.7,0.9,.797,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3,7.9,
D.J. Augustin,29,ORL,PG,78,20,19.7,2.5,6.6,.377,1.2,3.5,.347,1.3,3.1,.412,.469,1.7,2.1,.814,0.2,1.3,1.5,2.7,0.4,0.0,1.2,1.3,7.9,
Shelvin Mack,26,UTA,PG,55,9,21.9,3.1,6.9,.446,0.7,2.2,.308,2.4,4.7,.510,.495,1.0,1.4,.688,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,7.8,
Sergio Rodríguez,30,PHI,PG,68,30,22.3,3.1,7.9,.392,1.4,3.7,.365,1.7,4.2,.415,.478,0.3,0.4,.667,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,7.8,
Rajon Rondo,30,CHI,PG,69,42,26.7,3.3,8.1,.408,0.7,1.9,.376,2.6,6.2,.418,.453,0.4,0.7,.600,1.1,4.1,5.1,6.7,1.4,0.2,2.4,2.1,7.8,
Garrett Temple,30,SAC,SG,65,20,26.6,2.8,6.6,.424,1.3,3.4,.373,1.6,3.3,.476,.519,0.9,1.1,.784,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,7.8,
Justin Holiday,27,NYK,SG,82,4,20.0,2.8,6.6,.433,1.2,3.3,.355,1.7,3.2,.513,.523,0.8,1.0,.825,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3,7.7,
Matthew Dellavedova,26,MIL,PG,76,54,26.1,2.7,7.0,.390,1.0,2.8,.367,1.7,4.2,.404,.463,1.1,1.3,.854,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,7.6,
Luol Deng,31,LAL,SF,56,49,26.5,2.9,7.6,.387,0.9,2.9,.309,2.0,4.6,.436,.447,0.8,1.1,.730,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6,
Andre Iguodala,33,GSW,SF,76,0,26.3,2.9,5.5,.528,0.8,2.3,.362,2.0,3.1,.651,.605,0.9,1.3,.706,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3,7.6,6MOY-2
Manu Ginóbili,39,SAS,SG,69,0,18.7,2.5,6.4,.390,1.3,3.3,.392,1.2,3.1,.387,.491,1.2,1.6,.804,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,7.5,
Iman Shumpert,26,CLE,SG,76,31,25.5,2.6,6.4,.411,1.2,3.4,.360,1.4,3.0,.469,.507,0.9,1.2,.789,0.5,2.4,2.9,1.4,0.8,0.4,1.0,2.0,7.5,
Ivica Zubac,19,LAL,C,38,11,16.0,3.3,6.3,.529,0.0,0.1,.000,3.3,6.2,.536,.529,0.8,1.3,.653,1.1,3.1,4.2,0.8,0.4,0.9,0.8,1.7,7.5,
Timofey Mozgov,30,LAL,C,54,52,20.4,3.1,6.1,.515,0.0,0.0,.000,3.1,6.1,.517,.515,1.2,1.4,.808,1.9,3.0,4.9,0.8,0.3,0.6,1.3,2.5,7.4,
Isaiah Whitehead,21,BRK,PG,73,26,22.5,2.8,7.0,.402,0.6,2.0,.295,2.2,4.9,.446,.445,1.2,1.5,.805,0.4,2.1,2.5,2.6,0.6,0.5,1.9,2.4,7.4,
Alan Williams,24,PHO,C,47,0,15.1,2.9,5.7,.517,0.0,0.0,.000,2.9,5.7,.519,.517,1.5,2.4,.625,2.0,4.2,6.2,0.5,0.6,0.7,0.8,2.7,7.4,
Archie Goodwin,22,2TM,SG,15,0,14.3,2.4,4.4,.545,0.3,1.0,.333,2.1,3.4,.608,.583,2.2,2.8,.786,0.5,1.4,1.9,1.6,0.3,0.3,0.9,0.5,7.3,
Spencer Dinwiddie,23,BRK,PG,59,18,22.6,2.3,5.1,.444,0.6,1.7,.376,1.6,3.4,.478,.507,2.1,2.7,.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3,
Danny Green,29,SAS,SG,68,68,26.6,2.6,6.6,.392,1.7,4.6,.379,0.9,2.0,.420,.523,0.4,0.5,.844,0.5,2.8,3.3,1.8,1.0,0.8,1.1,1.8,7.3,DEF2
David Lee,33,SAS,PF,79,10,18.7,3.1,5.3,.590,0.0,0.0,,3.1,5.3,.590,.590,1.0,1.4,.708,1.9,3.7,5.6,1.6,0.4,0.5,1.0,1.6,7.3,
Tyler Ulis,21,PHO,PG,61,15,18.4,3.0,7.2,.421,0.3,1.3,.266,2.7,5.9,.455,.445,0.9,1.2,.775,0.3,1.2,1.6,3.7,0.8,0.1,1.3,1.2,7.3,
Thabo Sefolosha,32,ATL,SF,62,42,25.7,2.8,6.4,.441,0.7,1.9,.342,2.1,4.4,.484,.492,0.9,1.2,.733,0.9,3.5,4.4,1.7,1.5,0.5,0.9,1.6,7.2,
Rodney Stuckey,30,IND,PG,39,0,17.8,2.3,6.3,.373,0.5,1.5,.317,1.8,4.7,.391,.412,2.1,2.7,.748,0.2,2.0,2.2,2.2,0.4,0.0,1.4,1.1,7.2,
Brandon Jennings,27,2TM,PG,81,13,22.2,2.4,6.6,.359,1.0,3.1,.313,1.4,3.5,.399,.433,1.4,1.9,.750,0.4,2.1,2.4,4.9,0.9,0.0,1.6,1.4,7.1,
Justin Anderson,23,2TM,SF,75,10,16.4,2.5,5.9,.424,0.8,2.6,.299,1.7,3.3,.522,.490,1.4,1.7,.791,0.9,2.3,3.3,0.9,0.5,0.3,0.9,1.5,7.1,
Matt Barnes,36,2TM,SF,74,18,24.0,2.5,6.4,.391,1.2,3.6,.331,1.3,2.8,.467,.483,0.9,1.2,.787,0.9,4.2,5.2,2.6,0.6,0.4,1.4,2.5,7.1,
Tim Frazier,26,NOP,PG,65,35,23.5,2.5,6.2,.403,0.6,2.0,.313,1.9,4.2,.446,.453,1.5,2.0,.760,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0,7.1,
Joe Ingles,29,UTA,SF,82,26,24.0,2.5,5.5,.452,1.5,3.4,.441,1.0,2.1,.471,.589,0.6,0.8,.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,7.1,
Larry Nance Jr.,24,LAL,PF,63,7,22.9,3.0,5.7,.526,0.2,0.6,.278,2.9,5.2,.554,.540,0.9,1.3,.738,1.9,4.0,5.9,1.5,1.3,0.6,0.9,2.4,7.1,
Anthony Tolliver,31,SAC,PF,65,9,22.7,2.4,5.4,.442,1.4,3.5,.391,1.0,1.9,.537,.570,0.9,1.3,.744,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1,
Solomon Hill,25,NOP,SF,80,71,29.7,2.3,6.0,.383,1.2,3.4,.348,1.1,2.6,.428,.481,1.3,1.6,.805,0.6,3.2,3.8,1.8,0.9,0.4,1.0,2.3,7.0,
Josh Huestis,25,OKC,PF,2,0,15.5,3.0,5.5,.545,1.0,2.0,.500,2.0,3.5,.571,.636,0.0,0.5,.000,2.0,2.5,4.5,1.5,0.0,1.5,0.0,0.0,7.0,
Justin Hamilton,26,BRK,C,64,7,18.4,2.7,5.9,.459,0.9,2.8,.306,1.9,3.1,.598,.532,0.6,0.8,.750,1.1,3.0,4.1,0.9,0.5,0.7,0.7,1.4,6.9,
T.J. McConnell,24,PHI,PG,81,51,26.3,2.9,6.3,.461,0.1,0.7,.200,2.8,5.6,.492,.472,0.9,1.1,.811,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,6.9,
Lance Stephenson,26,3TM,SG,18,0,20.1,3.0,6.7,.450,0.3,1.1,.300,2.7,5.6,.480,.475,0.4,0.7,.615,0.2,2.7,2.9,3.3,0.3,0.2,1.4,1.8,6.8,
Ian Clark,25,GSW,SG,77,0,14.8,2.7,5.6,.487,0.8,2.1,.374,1.9,3.5,.556,.558,0.6,0.8,.759,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,6.8,
Jared Dudley,31,PHO,PF,64,7,21.3,2.5,5.4,.454,1.2,3.2,.379,1.3,2.2,.559,.565,0.7,1.0,.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8,
John Henson,26,MIL,C,58,39,19.4,2.7,5.3,.515,0.0,0.0,.000,2.7,5.3,.516,.515,1.3,1.8,.692,1.6,3.5,5.1,1.0,0.5,1.3,0.9,2.6,6.8,
Patrick Patterson,27,TOR,PF,65,8,24.6,2.4,5.9,.401,1.4,3.9,.372,0.9,2.0,.458,.523,0.7,0.9,.717,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,6.8,
Bobby Portis,21,CHI,PF,64,13,15.6,2.9,5.9,.488,0.5,1.5,.333,2.4,4.4,.541,.531,0.6,0.9,.661,1.2,3.5,4.6,0.5,0.3,0.2,0.6,1.5,6.8,
Brandan Wright,29,MEM,PF,28,5,16.0,3.0,4.8,.615,0.0,0.0,.000,3.0,4.8,.619,.615,0.8,1.3,.657,1.1,1.7,2.8,0.5,0.4,0.7,0.4,1.5,6.8,
P.J. Tucker,31,2TM,SF,81,21,27.6,2.5,6.0,.413,0.9,2.4,.357,1.6,3.5,.451,.485,0.9,1.1,.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,
Alec Burks,25,UTA,SG,42,0,15.5,2.4,5.9,.399,0.6,1.8,.329,1.8,4.1,.430,.450,1.4,1.9,.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7,
James Ennis III,26,MEM,SF,64,28,23.5,2.3,5.0,.455,0.8,2.1,.372,1.5,2.9,.516,.534,1.3,1.7,.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7,
